111
40 335
13 13 -35.836327398146125
13 14 40.772487028071176
13 15 10.615045546187963
13 16 -67.1588189321278
13 17 -3.9048042865997092
13 19 4.4826358877264445
13 21 -7.6843934623414984
13 23 -16.79917981843709
13 26 -38.65478209240305
13 33 54.83399217549806
13 36 -40.07976942387877
13 39 23.521282456921487
14 14 63.087363095769945
14 15 55.98591926668776
14 20 -0.2740856665717828
14 21 31.364029360447894
14 23 20.078159587718712
14 24 -48.239399238803955
14 27 80.55335633783919
14 28 -48.34534304598834
14 29 -6.93412473743437
14 30 47.5601362464554
14 31 -57.16050106049199
14 32 15.616522634524536
14 34 18.73269181294427
14 35 27.287585218578496
14 39 -12.558074910098197
14 40 38.47762652094704
15 20 -2.5990416550955224
15 21 16.898889481121053
15 27 20.389439307561194
15 29 -13.466546238213395
15 30 -30.925960568994416
15 31 -34.505041756208485
15 37 -20.134434919574502
16 18 -16.190887120833622
16 20 57.91097694479982
16 24 -14.291718345498076
16 25 -6.667202845401754
16 26 -24.402014968424343
16 27 -61.78729350029081
16 28 -19.68986849796243
16 29 16.823078390574842
16 33 -24.332307202411215
16 35 1.407206758391522
16 36 31.30352616526601
16 38 12.331265185976195
16 39 41.188252318188965
16 40 40.391210294266195
17 18 0.597729011688819
17 21 3.0335294482217843
17 22 -26.634881415579205
17 34 -17.534928400723505
18 18 -45.71940147293018
18 23 12.167725117823872
18 25 -71.22233157064285
18 29 -17.69649693541594
18 30 -61.540122134397166
18 31 -9.634028351689828
18 33 19.938089061638543
18 37 23.77710485385697
18 38 -9.801612001522713
18 40 -2.4933926089499163
19 22 -14.168453469780392
19 23 -23.858558481725986
19 26 41.032529927609595
19 29 3.1975219072651955
19 32 41.578959733279504
19 33 -45.28013984779877
19 38 -34.195274380137235
20 21 -4.3076277256012725
20 23 42.437172860154874
20 27 -20.16525702206043
20 28 7.457163016388235
20 30 -55.811164668061764
20 32 -33.14070742034711
20 33 52.15672911377068
20 34 44.68121359726178
20 35 -22.586197866236272
20 37 -14.459542953267137
21 27 36.87353114760619
21 30 -83.71797866625933
21 33 5.4902570915867095
21 39 -15.703857017268788
22 26 8.921705790316736
22 27 52.7990576224926
22 32 22.47734436492225
22 37 -36.84144256543831
22 38 -47.249106233418196
23 27 33.510914623312544
23 28 -9.194234568095776
23 30 42.17078273479039
23 31 -13.7615846945392
23 33 -17.241425299143916
23 34 27.708460764593028
23 37 41.46946168449062
23 38 -17.32820253488885
23 40 6.845685813538981
24 25 1.6231367893617048
24 27 72.68013149480032
24 29 16.86556569015557
24 35 20.44056615547404
24 40 32.17306296123546
25 25 -66.52642519315837
25 26 -7.959014684094106
25 27 -13.062683439077263
25 28 -31.706626337499117
25 29 40.247685786487004
25 30 0.4056334965464842
25 31 12.614220493015454
25 32 -4.31785176718264
25 35 42.74141909748181
25 36 -52.15213387117337
25 37 -6.703698531483686
25 40 -7.766087818547864
26 26 -67.7819435512638
26 34 -55.4832854838879
26 36 60.94295023399678
26 40 -4.162813509304744
27 31 69.87614942226504
27 37 -17.016394832431725
28 32 46.29067012166432
28 34 36.92405598452459
28 35 36.22635207764438
28 37 -7.434671479600414
28 39 1.9211030955691006
28 40 27.256528284342874
29 30 -37.16718007652029
29 37 2.7666534222501244
29 40 -12.54971643347683
30 32 -8.847705522606557
30 36 -54.40059187219267
30 37 -38.28690205580842
31 31 35.870854235100175
31 33 52.410261243885415
31 34 1.0833808542631087
31 37 29.971624345110115
31 39 -9.953310266878432
32 33 -45.69005760453042
32 35 -6.619429117022905
32 36 -35.332705358214795
32 39 4.003125889198641
33 34 6.372585355672267
33 37 11.100455515816316
33 39 -17.19411777585468
33 40 -23.524584637766672
34 35 -14.100794137005684
34 38 30.28040690799976
34 40 33.114188473583056
35 36 -29.59406185865551
35 39 -32.26969025888114
36 37 -44.09279702378448
36 39 40.618269787437654
37 37 29.36033978410977
37 38 33.640577674561904
37 40 2.8589928663278363
39 39 -4.744458324565324
